,Temperature,Humidity,GasLevels,TimeOfDay,FoodType,StorageDuration,Spoiled
1956,27.08900292,64.22756448,95.25170366,Afternoon,Fruit,23,NotSpoiled
1957,18.79891832,81.97128452,95.53030098,Evening,Vegetable,9,NotSpoiled
1958,29.50027121,53.62293713,84.1437641,Afternoon,Meat,8,NotSpoiled
1959,34.01121115,96.34602801,99.82399286,Morning,Meat,4,Spoiled
1960,23.95857448,54.13576075,97.72322809,Afternoon,Vegetable,13,NotSpoiled
1961,32.87185619,71.98087038,76.77393285,Evening,Fruit,17,Spoiled
1962,25.99494747,67.82419983,111.1594927,Afternoon,Meat,24,NotSpoiled
1963,34.94365959,62.14685278,76.07170039,Afternoon,Meat,29,Spoiled
1964,30.58641733,76.76408685,125.5220454,Morning,Meat,4,Spoiled
1965,17.18047683,80.57214164,89.14298669,Morning,Fruit,11,NotSpoiled
1966,25.09313685,68.2781389,84.64783548,Morning,Vegetable,8,NotSpoiled
1967,30.27162487,82.09384912,59.23956963,Morning,Vegetable,11,Spoiled
1968,25.15273291,70.64057692,83.25163823,Afternoon,Meat,18,NotSpoiled
1969,24.81558235,59.36220033,136.1538547,Evening,Vegetable,24,NotSpoiled
1970,31.34882375,69.20812494,113.45103,Evening,Fruit,24,Spoiled
1971,21.45072909,64.72503934,91.7123562,Morning,Meat,27,NotSpoiled
1972,25.08757807,74.60214772,100.3811758,Afternoon,Vegetable,24,NotSpoiled
1973,26.61812882,66.00833108,112.5083419,Afternoon,Meat,28,NotSpoiled
1974,23.3310452,69.25816805,94.35934919,Morning,Vegetable,11,NotSpoiled
1975,24.89935448,59.14642558,117.4975345,Afternoon,Fruit,21,NotSpoiled
1976,28.87511632,80.69356468,89.67395234,Afternoon,Meat,10,NotSpoiled
1977,27.16418811,66.44371577,78.20268987,Evening,Fruit,6,NotSpoiled
1978,20.95641234,59.30522889,102.5514764,Evening,Meat,28,NotSpoiled
1979,19.47938007,96.31474302,97.20946166,Evening,Vegetable,19,NotSpoiled
1980,21.0544891,55.87025626,68.8497534,Evening,Vegetable,20,NotSpoiled
1981,25.00624228,75.07430306,108.4982364,Morning,Meat,8,NotSpoiled
1982,24.20030106,48.36334439,96.78452012,Morning,Vegetable,11,NotSpoiled
1983,20.84021253,73.0852275,126.3047842,Afternoon,Meat,15,NotSpoiled
1984,22.00924774,71.8811352,84.67543663,Morning,Vegetable,1,NotSpoiled
1985,17.39980357,67.47622031,97.16126091,Evening,Meat,20,NotSpoiled
1986,27.08926852,56.3645599,77.11452551,Afternoon,Fruit,1,NotSpoiled
1987,24.79990637,61.41469055,110.838807,Morning,Meat,11,NotSpoiled
1988,18.70106328,61.93439225,98.79269525,Evening,Meat,24,NotSpoiled
1989,25.14310252,58.25876371,100.2316034,Afternoon,Meat,17,NotSpoiled
1990,31.71311005,60.51954156,91.47950014,Afternoon,Meat,20,Spoiled
1991,21.30032074,84.35125891,82.61332933,Morning,Meat,17,NotSpoiled
1992,31.57568833,73.91209012,106.6421095,Afternoon,Vegetable,15,Spoiled
1993,23.38271264,83.3082765,95.53539753,Evening,Meat,17,NotSpoiled
1994,25.98914084,60.11157896,103.7183602,Evening,Vegetable,11,NotSpoiled
1995,25.48875401,65.68696762,101.5111981,Evening,Meat,9,NotSpoiled
1996,32.00761708,52.62950446,109.6251227,Evening,Vegetable,3,Spoiled
1997,25.79216923,58.09544268,101.6110818,Evening,Meat,16,NotSpoiled
1998,19.2904929,67.08886852,96.23643109,Morning,Meat,1,NotSpoiled
1999,18.44514815,65.79393647,73.7761505,Afternoon,Fruit,6,NotSpoiled
2000,17.33539473,87.77353776,98.22551173,Evening,Meat,19,NotSpoiled
2001,16.44014918,71.08046573,130.2554023,Evening,Vegetable,22,NotSpoiled
2002,25.23067529,67.34900116,111.4741635,Afternoon,Vegetable,26,NotSpoiled
2003,20.2081276,74.59462592,89.17992048,Morning,Fruit,25,NotSpoiled
2004,24.59594194,70.26878553,102.0235498,Morning,Meat,14,NotSpoiled
2005,21.48070482,59.14296463,119.8910396,Afternoon,Meat,5,NotSpoiled
2006,21.1460785,63.73112256,100.3742606,Evening,Vegetable,13,NotSpoiled
2007,22.5957733,83.98956883,105.1134301,Afternoon,Fruit,10,NotSpoiled
2008,28.51792777,83.03787701,85.77645533,Afternoon,Vegetable,6,NotSpoiled
2009,29.64572574,72.57235318,122.0768385,Evening,Meat,10,NotSpoiled
2010,26.85586276,80.19485232,114.9975205,Afternoon,Fruit,17,NotSpoiled
2011,20.05088725,86.42809234,86.19644563,Morning,Fruit,27,NotSpoiled
2012,28.21815638,65.58274288,87.67771318,Afternoon,Vegetable,23,NotSpoiled
2013,28.44448333,71.8431484,82.49038472,Afternoon,Vegetable,4,NotSpoiled
2014,26.37323602,72.21090903,127.6679772,Afternoon,Fruit,27,NotSpoiled
2015,21.98189782,61.73186468,70.71481083,Afternoon,Vegetable,24,NotSpoiled
2016,28.54429788,74.46431628,74.18851389,Morning,Vegetable,6,NotSpoiled
2017,27.11409287,58.56321981,77.26024342,Afternoon,Fruit,12,NotSpoiled
2018,9.415717042,71.02259985,63.67326839,Morning,Meat,29,NotSpoiled
2019,28.22226017,67.31086108,58.81385406,Afternoon,Vegetable,12,NotSpoiled
2020,15.43128665,74.29547117,68.4530097,Afternoon,Fruit,20,NotSpoiled
2021,28.31780788,56.45138787,96.38179274,Afternoon,Vegetable,19,NotSpoiled
2022,24.22963801,64.78900525,152.6600491,Afternoon,Fruit,28,NotSpoiled
2023,30.9680584,88.83164147,82.52293027,Evening,Meat,24,Spoiled
2024,24.50919394,68.65153949,109.2529843,Evening,Fruit,7,NotSpoiled
2025,20.5669287,70.68144158,111.4343956,Evening,Vegetable,29,NotSpoiled
2026,24.26323168,63.30428615,88.46290185,Afternoon,Meat,9,NotSpoiled
2027,30.29903147,70.45370927,92.43744243,Evening,Vegetable,13,Spoiled
2028,25.13123309,73.79771387,96.25113557,Afternoon,Fruit,20,NotSpoiled
2029,24.4283242,65.24436018,103.9343985,Evening,Fruit,23,NotSpoiled
2030,28.71776758,67.505037,107.2430642,Morning,Vegetable,21,NotSpoiled
2031,26.05179683,68.33540273,64.24291768,Morning,Fruit,6,NotSpoiled
2032,24.97036297,72.95737439,122.4656879,Afternoon,Meat,24,NotSpoiled
2033,31.83030034,81.30517335,144.6296796,Morning,Vegetable,2,Spoiled
2034,32.77557016,63.30674301,94.81593138,Morning,Fruit,6,Spoiled
2035,28.06663113,78.05980661,108.3940855,Morning,Meat,2,NotSpoiled
2036,23.57020424,78.04605724,107.2944006,Evening,Meat,9,NotSpoiled
2037,32.48455497,72.54832345,90.03423371,Morning,Meat,28,Spoiled
2038,30.91559779,80.81651753,117.0674087,Afternoon,Meat,1,Spoiled
2039,28.59448583,70.99068363,113.3973003,Morning,Fruit,23,NotSpoiled
2040,18.9196171,71.07816287,129.14983,Morning,Fruit,2,NotSpoiled
2041,25.70335952,68.26447551,103.7343823,Afternoon,Fruit,27,NotSpoiled
2042,21.28163913,67.29636208,160.1210311,Afternoon,Meat,19,NotSpoiled
2043,24.20493874,67.89501851,101.4228542,Evening,Fruit,15,NotSpoiled
2044,26.20028465,51.39178826,95.69006716,Evening,Vegetable,27,NotSpoiled
2045,25.50079704,76.00273655,100.5864687,Morning,Vegetable,14,NotSpoiled
2046,22.62412447,66.77743597,98.22027179,Evening,Vegetable,6,NotSpoiled
2047,31.36476874,55.31134123,102.4878736,Evening,Meat,6,Spoiled
2048,16.51934367,79.70321987,101.2906548,Evening,Meat,2,NotSpoiled
2049,28.65091766,60.24457762,95.41011186,Afternoon,Meat,25,NotSpoiled
2050,15.71258364,78.59492136,79.0244563,Morning,Fruit,7,NotSpoiled
2051,26.91299068,62.58444028,103.3907688,Morning,Meat,1,NotSpoiled
2052,20.56547837,79.58887589,90.35225776,Evening,Fruit,15,NotSpoiled
2053,29.39151879,88.98921023,94.33898965,Afternoon,Meat,21,NotSpoiled
2054,25.43226262,54.0493736,75.05404727,Afternoon,Fruit,16,NotSpoiled
2055,26.23853189,67.45037792,102.5662881,Afternoon,Fruit,12,NotSpoiled
2056,19.90860337,79.56808554,108.9577157,Afternoon,Meat,2,NotSpoiled
2057,21.72714933,72.7968907,86.04912042,Morning,Fruit,15,NotSpoiled
2058,26.03608697,72.81696513,103.3097611,Evening,Vegetable,8,NotSpoiled
2059,27.91784963,79.15603438,93.27433444,Afternoon,Vegetable,23,NotSpoiled
2060,39.64548121,62.11139743,96.68546927,Morning,Meat,3,Spoiled
2061,26.11429162,57.16953041,86.5032432,Evening,Fruit,14,NotSpoiled
2062,29.88018763,62.86190182,86.785665,Afternoon,Vegetable,28,NotSpoiled
2063,17.21533034,83.33552162,74.2851184,Evening,Vegetable,9,NotSpoiled
2064,18.35054069,62.36093549,104.409182,Evening,Meat,6,NotSpoiled
2065,23.22252613,54.650419,70.99645201,Evening,Fruit,20,NotSpoiled
2066,19.01286152,81.56781001,99.32701339,Morning,Meat,3,NotSpoiled
2067,32.43199627,64.87818589,116.3873757,Evening,Fruit,8,Spoiled
2068,22.94890654,65.50991241,84.45289951,Morning,Fruit,4,NotSpoiled
2069,31.91090944,56.06127644,125.9419231,Afternoon,Meat,14,Spoiled
2070,32.43391237,75.30388736,89.40281344,Afternoon,Fruit,19,Spoiled
2071,25.2138986,75.67966023,94.25496394,Afternoon,Meat,8,NotSpoiled
2072,27.50899877,64.49544144,98.27337064,Evening,Fruit,15,NotSpoiled
2073,24.71950263,58.06267548,106.6783754,Evening,Meat,2,NotSpoiled
2074,27.692185,51.07899982,106.0101921,Afternoon,Fruit,8,NotSpoiled
2075,27.41670926,75.68058293,118.7598387,Morning,Vegetable,24,NotSpoiled
2076,24.38175187,95.96495281,90.6557186,Morning,Fruit,20,NotSpoiled
2077,27.52484991,74.04322911,138.9688282,Morning,Fruit,22,NotSpoiled
2078,33.61848138,76.08321933,93.82510113,Evening,Vegetable,22,Spoiled
2079,28.56508115,71.46561218,59.4548764,Afternoon,Fruit,17,NotSpoiled
2080,26.62899807,73.49576604,104.6045616,Evening,Fruit,25,NotSpoiled
2081,25.62384761,67.66983543,102.9764151,Morning,Fruit,7,NotSpoiled
2082,19.93663438,72.94188644,165.8538864,Morning,Vegetable,13,NotSpoiled
2083,19.86351561,61.9899315,89.95250576,Afternoon,Vegetable,8,NotSpoiled
2084,26.61678266,57.59306718,118.7366158,Afternoon,Fruit,16,NotSpoiled
2085,18.15304438,71.11238658,108.4475742,Morning,Meat,6,NotSpoiled
2086,21.16836201,70.98162243,75.70769414,Morning,Meat,10,NotSpoiled
2087,31.4075567,58.25577558,92.73293005,Morning,Vegetable,13,Spoiled
2088,34.57114849,64.48568582,79.67249113,Morning,Vegetable,20,Spoiled
2089,16.67021962,66.49926972,116.3230916,Evening,Vegetable,16,NotSpoiled
2090,33.13324781,77.15783483,47.15870337,Morning,Vegetable,28,Spoiled
2091,23.94280855,71.58667549,80.0081995,Morning,Meat,11,NotSpoiled
2092,24.92497456,68.32389921,86.31406723,Evening,Vegetable,18,NotSpoiled
2093,24.43294185,54.07784115,72.4275978,Afternoon,Meat,29,NotSpoiled
2094,30.40272064,72.70410559,97.66675409,Morning,Fruit,1,Spoiled
2095,16.9616171,75.29199245,89.98145605,Evening,Fruit,23,NotSpoiled
2096,27.28081806,91.98112496,126.0985462,Evening,Vegetable,22,NotSpoiled
2097,20.27564901,74.46333436,76.59878767,Morning,Meat,29,NotSpoiled
2098,27.85394265,79.24110696,108.5467396,Evening,Fruit,11,NotSpoiled
2099,32.71398169,79.33660544,90.26246783,Afternoon,Vegetable,6,Spoiled
2100,24.99791337,51.87297825,81.20063723,Afternoon,Fruit,27,NotSpoiled
2101,26.87077543,68.75381983,103.8734266,Afternoon,Vegetable,2,NotSpoiled
2102,27.04775889,68.30354658,97.3906695,Evening,Vegetable,22,NotSpoiled
2103,21.0020325,65.40030475,132.7282157,Morning,Meat,28,NotSpoiled
2104,32.55819675,78.56533795,75.05366229,Morning,Meat,20,Spoiled
2105,33.53234124,86.26720776,109.1109602,Afternoon,Meat,6,Spoiled
2106,28.50891686,60.75530376,115.7497464,Morning,Meat,11,NotSpoiled
2107,25.36642716,68.44005805,121.0975758,Morning,Fruit,24,NotSpoiled
2108,22.69053092,74.24997514,128.0579057,Evening,Fruit,17,NotSpoiled
2109,21.86754888,62.20448593,93.19369249,Morning,Vegetable,7,NotSpoiled
2110,33.55418291,48.83463823,84.67514317,Afternoon,Meat,6,Spoiled
2111,32.07207521,67.84936974,115.8212163,Morning,Meat,24,Spoiled
2112,24.68169256,58.95909291,88.63831696,Morning,Vegetable,14,NotSpoiled
2113,17.10034735,50.61541045,66.27124446,Evening,Vegetable,21,NotSpoiled
2114,10.83994065,79.01897031,135.9021332,Morning,Fruit,15,NotSpoiled
2115,19.5828667,86.3548129,89.65848426,Evening,Fruit,3,NotSpoiled
2116,24.34689802,75.28926247,127.7071581,Morning,Fruit,7,NotSpoiled
2117,32.00344517,74.15963927,90.24878563,Evening,Vegetable,21,Spoiled
2118,21.74171895,74.34083015,119.0765089,Morning,Meat,24,NotSpoiled
2119,27.52407728,69.22392035,91.74523206,Morning,Meat,15,NotSpoiled
2120,31.51590481,74.49168992,125.0913204,Evening,Fruit,17,Spoiled
2121,25.64268158,68.68698093,119.6227157,Afternoon,Fruit,21,NotSpoiled
2122,24.28776066,62.49065018,151.3040776,Afternoon,Fruit,22,NotSpoiled
2123,18.45618243,82.77651785,109.7100278,Morning,Meat,14,NotSpoiled
2124,18.98762346,77.48761552,67.3607447,Evening,Meat,17,NotSpoiled
2125,27.08049817,96.57273049,60.34484719,Evening,Vegetable,3,NotSpoiled
2126,23.99546233,61.81392725,114.3925015,Afternoon,Fruit,4,NotSpoiled
2127,25.61265659,55.54848839,106.6135474,Afternoon,Vegetable,7,NotSpoiled
2128,24.76361142,83.41763191,92.24025709,Evening,Fruit,8,NotSpoiled
2129,28.32072025,68.94810444,132.2873562,Evening,Meat,2,NotSpoiled
2130,21.07656294,83.56787245,64.74218912,Morning,Meat,22,NotSpoiled
2131,23.32209678,90.14014093,94.01526368,Morning,Meat,18,NotSpoiled
2132,34.48091114,56.27370352,94.36789347,Evening,Meat,16,Spoiled
2133,21.00106931,61.42571599,90.17332873,Afternoon,Fruit,11,NotSpoiled
2134,23.59212285,53.1871155,102.1242199,Afternoon,Meat,15,NotSpoiled
2135,22.05306649,68.49401346,112.2208799,Morning,Meat,28,NotSpoiled
2136,27.22390681,62.78936003,108.9645812,Afternoon,Fruit,6,NotSpoiled
2137,30.11196161,50.59117572,116.2210141,Evening,Meat,22,Spoiled
2138,22.50894191,70.9990506,98.99014938,Morning,Meat,5,NotSpoiled
2139,22.84292829,82.81836445,79.36428963,Morning,Vegetable,8,NotSpoiled
2140,23.60509197,60.29920599,111.6466992,Evening,Fruit,22,NotSpoiled
2141,27.64916892,82.45376549,116.8899711,Morning,Fruit,14,NotSpoiled
2142,21.30302349,76.96871374,92.3011725,Evening,Fruit,17,NotSpoiled
2143,23.12020017,69.35447981,72.89834112,Evening,Vegetable,13,NotSpoiled
2144,13.13903064,59.42159675,112.6137503,Afternoon,Vegetable,29,NotSpoiled
2145,18.09127495,65.30777724,106.3422242,Afternoon,Meat,11,NotSpoiled
2146,24.43778122,91.28395483,100.1908004,Morning,Meat,14,NotSpoiled
2147,29.48932087,66.10759205,117.136606,Evening,Fruit,14,NotSpoiled
2148,26.47537892,75.69612937,136.0397155,Morning,Meat,20,NotSpoiled
2149,19.50615772,67.25700537,80.09521148,Evening,Vegetable,24,NotSpoiled
2150,17.99871896,59.01583142,164.2369494,Morning,Vegetable,5,NotSpoiled
2151,25.87340046,76.89720862,96.67797499,Morning,Fruit,24,NotSpoiled
2152,16.73598179,86.49248242,135.5327299,Morning,Fruit,18,NotSpoiled
2153,30.32963409,80.65132641,93.31821376,Afternoon,Vegetable,12,Spoiled
2154,25.31948096,86.09044976,95.42932887,Evening,Vegetable,18,NotSpoiled
2155,16.9633992,71.43016674,98.37816301,Afternoon,Meat,9,NotSpoiled
2156,20.17023071,69.97442905,65.45686058,Afternoon,Meat,26,NotSpoiled
2157,21.3784434,75.27680477,108.8692004,Morning,Vegetable,17,NotSpoiled
2158,21.13403745,67.77378741,85.90481494,Afternoon,Fruit,10,NotSpoiled
2159,17.55033496,65.0851498,110.6498369,Morning,Vegetable,17,NotSpoiled
2160,20.62668739,54.06160491,109.1768296,Evening,Vegetable,27,NotSpoiled
2161,21.57799222,80.18373096,112.1381772,Afternoon,Vegetable,3,NotSpoiled
2162,21.44357122,70.49685216,77.66242855,Afternoon,Vegetable,26,NotSpoiled
2163,30.63978312,53.98151246,91.58941947,Morning,Fruit,5,Spoiled
2164,25.52413901,51.81589293,91.83552688,Morning,Meat,28,NotSpoiled
2165,20.03371391,87.71656668,118.3183013,Afternoon,Fruit,1,NotSpoiled
2166,23.32689197,80.75603283,100.3956535,Morning,Meat,14,NotSpoiled
2167,20.60221451,73.83402801,80.68090213,Morning,Meat,18,NotSpoiled
2168,23.4999667,55.3300254,99.93722668,Evening,Fruit,9,NotSpoiled
2169,29.37754577,67.35218237,77.81447294,Afternoon,Fruit,28,NotSpoiled
2170,26.2613539,59.67920988,123.9879397,Evening,Meat,4,NotSpoiled
2171,36.42800591,66.35564919,81.66133274,Morning,Fruit,14,Spoiled
2172,26.87963713,67.83125789,93.49804156,Evening,Vegetable,21,NotSpoiled
2173,20.43202745,62.74717953,86.89080626,Afternoon,Meat,2,NotSpoiled
2174,29.04870365,56.06230549,120.8060249,Afternoon,Vegetable,18,NotSpoiled
2175,30.39965609,77.38705318,83.06317007,Afternoon,Meat,27,Spoiled
2176,30.47083496,72.49346936,99.59779878,Morning,Fruit,7,Spoiled
2177,19.52879523,75.48551778,120.9664566,Morning,Fruit,13,NotSpoiled
2178,24.26181293,81.34898199,127.6956838,Morning,Meat,18,NotSpoiled
2179,30.65905978,81.02947403,105.7534689,Evening,Meat,3,Spoiled
2180,16.57635521,86.63230234,107.0849086,Afternoon,Vegetable,21,NotSpoiled
2181,22.50291619,79.25866196,109.972266,Evening,Vegetable,24,NotSpoiled
2182,17.86531157,74.59115946,95.13577109,Afternoon,Fruit,9,NotSpoiled
2183,20.33714885,65.87654552,97.25478042,Morning,Vegetable,25,NotSpoiled
2184,19.93771424,57.10268651,110.4693052,Afternoon,Vegetable,12,NotSpoiled
2185,31.25284916,75.90259008,74.68791777,Morning,Vegetable,10,Spoiled
2186,23.82730983,67.07939388,109.6134842,Afternoon,Meat,19,NotSpoiled
2187,20.68322209,89.9762629,160.0624659,Afternoon,Meat,10,NotSpoiled
2188,19.82197134,64.95447027,96.97455739,Evening,Fruit,10,NotSpoiled
2189,25.70833582,72.800785,85.51209503,Morning,Vegetable,18,NotSpoiled
2190,24.94432186,72.84664153,100.775795,Evening,Meat,29,NotSpoiled
2191,31.72037187,55.2676612,97.60362773,Evening,Fruit,2,Spoiled
2192,27.50008348,62.34902832,116.4169721,Morning,Meat,15,NotSpoiled
2193,17.84101111,50.13339725,79.85005626,Morning,Fruit,28,NotSpoiled
2194,21.85509646,72.7450362,86.64414166,Evening,Fruit,23,NotSpoiled
2195,30.35036256,71.8668076,100.9660654,Afternoon,Fruit,26,Spoiled
2196,21.89458651,77.43762961,103.5007588,Morning,Vegetable,6,NotSpoiled
2197,33.67286087,62.74811298,104.1663182,Morning,Fruit,9,Spoiled
2198,19.50855284,59.40474426,61.61880749,Afternoon,Meat,4,NotSpoiled
2199,27.86306677,66.78037325,119.5330216,Evening,Vegetable,14,NotSpoiled
2200,20.69392223,74.13255971,137.8263612,Evening,Fruit,19,NotSpoiled
2201,22.45202434,59.1700587,108.546877,Evening,Fruit,23,NotSpoiled
2202,30.49290824,73.81848674,73.4281056,Evening,Fruit,2,Spoiled
2203,24.36466419,74.90253086,97.06131352,Afternoon,Fruit,15,NotSpoiled
2204,29.06726123,78.20316498,72.87454755,Evening,Meat,2,NotSpoiled
2205,27.36645297,66.42534331,92.66074235,Evening,Meat,8,NotSpoiled
2206,28.76932842,70.8713775,103.8391654,Evening,Meat,7,NotSpoiled
2207,20.55905894,82.28501896,127.6598492,Afternoon,Fruit,6,NotSpoiled
2208,23.89212801,63.0003148,78.70377168,Afternoon,Vegetable,2,NotSpoiled
2209,27.12126309,69.61756377,94.58299256,Evening,Fruit,6,NotSpoiled
2210,20.75463564,90.060264,155.2205268,Evening,Vegetable,7,NotSpoiled
2211,33.14750022,73.04046667,112.0089799,Morning,Vegetable,2,Spoiled
2212,21.11385979,79.43273737,126.223312,Evening,Vegetable,9,NotSpoiled
2213,23.49998212,73.00478372,119.5320619,Morning,Fruit,13,NotSpoiled
2214,19.96720468,80.06933825,97.62679586,Morning,Fruit,2,NotSpoiled
2215,14.28345967,74.84680288,91.10219936,Afternoon,Vegetable,21,NotSpoiled
2216,33.98459261,67.80580184,78.04260189,Evening,Meat,7,Spoiled
2217,23.97830532,67.59715617,91.47299329,Afternoon,Meat,16,NotSpoiled
2218,22.76042581,67.71580384,94.51951396,Afternoon,Meat,8,NotSpoiled
2219,24.00642469,76.5778838,97.86266068,Morning,Fruit,21,NotSpoiled
2220,32.09931986,70.24372098,121.7663052,Afternoon,Meat,14,Spoiled
2221,20.17446696,69.83261712,40.37255979,Afternoon,Vegetable,12,NotSpoiled
2222,28.39783933,70.80445175,76.90807951,Morning,Fruit,20,NotSpoiled
2223,22.88105876,72.74499079,99.30359453,Evening,Meat,12,NotSpoiled
2224,22.01664572,85.63247622,105.3039723,Afternoon,Meat,26,NotSpoiled
2225,27.83529106,60.73420302,91.93376382,Afternoon,Vegetable,25,NotSpoiled
2226,29.94120287,80.78571286,83.1784464,Morning,Meat,21,NotSpoiled
2227,22.43048525,65.73779687,120.6194017,Morning,Fruit,29,NotSpoiled
2228,21.1557542,66.64948168,108.0720855,Morning,Vegetable,29,NotSpoiled
2229,19.15452126,68.51707429,103.2913969,Afternoon,Meat,2,NotSpoiled
2230,30.51751883,56.45415381,90.01841642,Afternoon,Fruit,13,Spoiled
2231,22.12372003,63.65155673,116.5410682,Morning,Vegetable,6,NotSpoiled
2232,15.75434636,68.64127933,37.47597044,Evening,Vegetable,6,NotSpoiled
2233,32.04976069,64.03229179,105.4896402,Morning,Fruit,25,Spoiled
2234,18.15070249,82.9708162,116.2026615,Evening,Fruit,27,NotSpoiled
2235,28.89730266,61.75852731,115.1632198,Evening,Vegetable,26,NotSpoiled
2236,25.91714323,68.3274743,85.63745602,Evening,Vegetable,29,NotSpoiled
2237,26.43957716,63.95966914,72.3825828,Morning,Fruit,3,NotSpoiled
2238,22.07812362,82.51292333,89.84680009,Afternoon,Vegetable,21,NotSpoiled
2239,26.8279573,56.57133381,101.6775576,Afternoon,Vegetable,25,NotSpoiled
2240,16.66110054,74.15250793,82.29321673,Afternoon,Vegetable,21,NotSpoiled
2241,27.94018874,81.96869744,112.2465643,Afternoon,Fruit,15,NotSpoiled
2242,32.78505021,84.07703829,96.74772416,Evening,Fruit,18,Spoiled
2243,29.42013599,71.76887261,105.3549213,Evening,Meat,24,NotSpoiled
2244,14.90229957,87.28331912,71.74695561,Evening,Fruit,17,NotSpoiled
2245,20.07895499,60.48316446,91.1151781,Evening,Vegetable,28,NotSpoiled
2246,24.06102539,64.48423312,74.74996767,Evening,Fruit,1,NotSpoiled
2247,27.43468652,64.60880565,130.0659133,Evening,Meat,3,NotSpoiled
2248,24.46673663,72.57271359,112.2204781,Morning,Meat,20,NotSpoiled
2249,22.53392806,48.86068051,90.73217036,Morning,Fruit,7,NotSpoiled
2250,27.97650154,79.48532922,94.77312335,Evening,Meat,25,NotSpoiled
2251,30.82075883,82.31276087,137.4151501,Afternoon,Fruit,15,Spoiled
2252,23.83852996,67.11813468,113.5241035,Morning,Meat,5,NotSpoiled
2253,28.64464934,82.58196937,92.22378317,Evening,Vegetable,9,NotSpoiled
2254,12.10474627,75.73756198,79.18608776,Morning,Fruit,20,NotSpoiled
2255,20.31245307,60.23125359,51.50925573,Morning,Vegetable,4,NotSpoiled
2256,23.39370531,63.08970476,109.1048,Morning,Vegetable,1,NotSpoiled
2257,22.5571689,64.92708551,91.60176575,Evening,Meat,4,NotSpoiled
2258,26.66399109,73.28753076,140.1749896,Afternoon,Fruit,8,NotSpoiled
2259,30.06875274,79.40587263,112.7786145,Afternoon,Vegetable,27,Spoiled
2260,27.53334513,76.72007014,93.70668821,Morning,Vegetable,20,NotSpoiled
2261,21.88887264,63.79724417,98.93698618,Morning,Fruit,13,NotSpoiled
2262,17.38615955,71.12849633,97.83738274,Afternoon,Fruit,1,NotSpoiled
2263,27.7848206,63.86796187,82.11526292,Afternoon,Vegetable,22,NotSpoiled
2264,15.8091163,85.82270684,94.55995332,Evening,Vegetable,21,NotSpoiled
2265,28.26518642,66.15561904,123.4883232,Evening,Fruit,18,NotSpoiled
2266,24.05775459,69.32625001,89.69577797,Afternoon,Vegetable,28,NotSpoiled
2267,19.12082506,67.16589991,69.89581785,Morning,Meat,11,NotSpoiled
2268,26.43628656,58.00482052,72.0547504,Evening,Meat,3,NotSpoiled
2269,24.98561949,69.20965323,98.97679435,Evening,Vegetable,1,NotSpoiled
2270,24.81701354,78.21873007,99.17521334,Evening,Meat,18,NotSpoiled
2271,24.57888352,68.29249728,95.2911727,Afternoon,Fruit,1,NotSpoiled
2272,27.09762054,53.48969273,74.48646124,Afternoon,Fruit,17,NotSpoiled
2273,29.62217011,67.91374337,103.5490038,Afternoon,Meat,3,NotSpoiled
2274,27.48307599,62.89052931,96.02302679,Evening,Fruit,10,NotSpoiled
2275,30.06066595,70.52346854,117.3963913,Morning,Fruit,6,Spoiled
2276,24.77930141,79.65359669,108.3012468,Evening,Fruit,7,NotSpoiled
2277,33.09229662,62.99791521,76.26421168,Morning,Fruit,19,Spoiled
2278,27.85554911,68.44492455,74.66758673,Evening,Vegetable,19,NotSpoiled
2279,22.28152985,70.46361417,131.7310442,Morning,Vegetable,25,NotSpoiled
2280,19.53052472,55.72324588,101.2219735,Afternoon,Fruit,19,NotSpoiled
2281,26.02898402,73.5293382,96.45810384,Afternoon,Meat,1,NotSpoiled
2282,18.46739239,67.05841376,88.29135991,Morning,Meat,7,NotSpoiled
2283,20.13312016,60.43688003,91.22930422,Morning,Vegetable,25,NotSpoiled
2284,26.1954354,56.54226733,100.3519242,Morning,Vegetable,1,NotSpoiled
2285,21.96056277,69.5750189,126.6292499,Morning,Fruit,9,NotSpoiled
2286,20.3334188,78.20502064,131.6815099,Morning,Fruit,2,NotSpoiled
2287,24.82762477,74.90995173,93.52672478,Evening,Meat,4,NotSpoiled
2288,25.3633895,58.21957677,146.8224331,Morning,Meat,13,NotSpoiled
2289,23.97082987,66.5892079,87.7288598,Evening,Fruit,13,NotSpoiled
2290,23.1122654,74.58680126,118.4984744,Evening,Meat,19,NotSpoiled
2291,29.27321364,81.92808645,95.5243708,Afternoon,Meat,28,NotSpoiled
2292,26.71213676,85.07615527,117.8224176,Afternoon,Meat,29,NotSpoiled
2293,23.88286944,72.15929918,102.9031208,Afternoon,Vegetable,12,NotSpoiled
2294,37.32160967,80.76200324,104.8963061,Evening,Fruit,25,Spoiled
2295,25.96915868,56.00644029,107.5522533,Afternoon,Vegetable,2,NotSpoiled
2296,30.66002567,75.08622736,140.5939806,Afternoon,Fruit,10,Spoiled
2297,22.19509498,85.92425707,112.6481531,Morning,Meat,27,NotSpoiled
2298,18.18529526,69.58557319,107.1788643,Afternoon,Meat,25,NotSpoiled
2299,21.04121742,83.75941579,108.9937515,Afternoon,Meat,21,NotSpoiled
2300,23.65995108,83.55604129,93.88308724,Evening,Fruit,28,NotSpoiled
2301,22.51695895,76.25325179,122.1881707,Afternoon,Vegetable,23,NotSpoiled
